rank,name,value
873,"Joe Strawder",2296
875,"Lamar Green",2295
875,"Andrés Nocioni",2295
877,"Connie Simmons",2294
878,"Corey Brewer",2287
879,"Ollie Johnson",2280
880,"Kevin Martin",2278
881,"Gary Trent",2276
882,"Duane Causwell",2273
883,"Darrell Armstrong",2269
884,"Mo Williams",2264
885,"Albert King",2262
886,"Nenad Krstić",2261
887,"Jim Barnett",2259
888,"Marvin Bagley III",2255
889,"Kevin Loughery",2254
890,"Bob Gross",2253
891,"Shandon Anderson",2252
892,"Lance Stephenson",2251
893,"Bruce Brown",2247
894,"Victor Oladipo",2245
895,"Tom Hammonds",2243
896,"Bob Sura",2240
897,"Ryan Gomes",2239
898,"Glen Davis",2236
898,"Bob Wilkerson",2236
900,"Bucky Bockhorn",2234
901,"Nick Weatherspoon",2232
902,"Timofey Mozgov",2225
903,"Gus Williams",2222
904,"DeSagana Diop",2219
905,"Jarred Vanderbilt",2218
906,"Joe Ingles",2214
907,"Derek Strong",2213
908,"Gene Conley",2212
909,"Kevin Restani",2206
910,"Lucius Allen",2205
911,"Richard Washington",2204
912,"Joe Dumars",2203
913,"John Williams",2201
914,"Vernon Maxwell",2200
915,"Maurice Harkless",2198
916,"Mikki Moore",2196
917,"Gene Wiley",2194
918,"Darius Miles",2190
919,"Lew Hitch",2183
920,"T.J. McConnell",2178
921,"D'Angelo Russell",2177
922,"Arron Afflalo",2176
923,"Herm Gilliam",2175
924,"Terrell Brandon",2174
925,"Taurean Prince",2172
926,"Gilbert Arenas",2168
927,"Kyle O'Quinn",2166
927,"Isaiah Rider",2166
929,"Don Ohl",2163
930,"Eric Montross",2159
931,"DeJuan Blair",2153
932,"Si Green",2152
933,"E.C. Coleman",2151
933,"Hank Finkel",2151
933,"Devin Harris",2151
933,"John Lucas",2151
937,"Chucky Brown",2148
937,"José Calderón",2148
937,"Bill Wennington",2148
940,"Derrick White",2147
941,"Walt Hazzard",2146
941,"Len Elmore",2146
941,"Steve Kuberski",2146
